7173817	basel	1	1	1	0	1	0	1	0	4.0	1009	1009	150	650000
7174702	basel	0	0	0	0	0	0	0	0	10.0	1234	1234	312	925000
7176354	basel	0	1	1	1	1	1	1	0	4.5	333	333	200	942000
7184012	basel	0	0	0	0	0	0	1	0	5.5	310	310	123	735000
7200616	basel	0	0	0	0	1	0	1	1	7.0	597	597	170	890000
7210000	basel	0	0	0	1	0	0	1	1	4.5	532	180	132	850000
7034167	basel	0	0	0	0	1	0	0	0	10.5	614	614	288	2490000
7050094	basel	0	0	0	0	0	0	0	0	4.5	223	223	151	1250000
7094664	basel	0	0	0	0	0	0	0	0	6.0	3151	3151	3151	1740000
7095399	basel	0	0	0	0	0	0	0	0	5.5	843	843	158	1195000
7116927	basel	0	0	0	0	0	0	1	0	7.0	880	880	120	499000
7138010	basel	0	0	0	0	0	0	0	0	6.0	655	655	167	1195000
7158015	basel	0	0	0	0	0	0	0	1	5.5	794	67	171	1190000
7188957	basel	0	0	0	0	1	0	1	1	9.0	1819	1819	469	1950000
7195263	basel	0	0	0	0	0	0	0	0	6.5	337	337	148	600000
7197488	basel	0	0	0	0	0	0	0	0	10.0	588	588	220	1495000
7197567	basel	0	0	0	0	1	0	0	0	13.0	3248	3248	3248	1700000
6917055	basel	0	0	0	0	1	0	1	0	5.0	626	626	626	580000
7069293	basel	1	1	0	0	1	0	1	1	5.5	605	605	150	480000
7110046	basel	0	0	0	1	1	0	1	1	5.5	527	527	146	990000
7111659	basel	0	1	1	1	1	0	1	0	9.0	483	247	227	595000
7122883	basel	0	0	0	0	1	0	0	0	4.5	273	273	152	790000
7125480	basel	0	0	0	0	0	0	0	0	7.5	172	172	172	960000
7129178	basel	0	1	1	1	1	0	1	1	6.5	800	102	164	962000
7170406	basel	0	0	0	0	1	0	0	1	11.0	1938	1938	285	900000
7196551	basel	0	0	0	0	1	0	1	0	6.0	1355	1355	1355	1250000
6907316	basel	0	1	1	1	1	0	0	1	5.5	820	223	181	1900000
6983512	basel	0	0	0	1	0	0	0	0	5.5	98	150	120	395000
7150307	basel	0	0	0	1	1	0	1	1	6.5	631	631	239	1700000
7171133	basel	0	0	0	0	0	0	1	1	7.5	921	279	188	1390000
7187154	basel	0	0	0	0	0	0	1	0	5.5	710	710	93	750000
7190425	basel	1	1	1	0	1	0	1	0	5.5	242	242	130	650000
7192666	basel	0	0	0	0	0	0	0	0	6.5	148	148	148	895000
7200734	basel	0	0	0	0	0	0	0	0	6.0	485	485	220	2490000
6655319	basel	0	0	0	0	1	0	1	1	8.5	2049	2049	412	850000
6684121	basel	0	0	0	1	1	0	0	0	13.0	948	948	357	1150000
6808253	basel	0	0	0	0	1	0	0	1	4.5	114	114	105	590000
7009034	basel	0	0	0	0	0	0	0	0	5.5	600	160	210	1285000
7043498	basel	0	0	0	0	0	0	0	0	6.5	380	380	135	590000
7150921	basel	0	0	0	0	0	0	0	0	6.0	1174	1174	1174	950000
7152609	basel	0	0	0	1	1	0	0	0	5.5	620	316	150	1320000
7169191	basel	0	0	0	0	0	0	0	1	4.5	500	500	133	995000
7187291	basel	0	0	0	0	0	0	0	0	5.5	494	494	200	1700000
6635656	basel	0	1	0	0	1	0	0	1	6.5	896	896	147	1190000
7150441	basel	0	0	0	0	1	0	0	1	4.5	115	115	115	1050000
7157890	basel	0	0	0	1	1	0	0	0	8.5	820	223	181	547000
7183579	basel	0	0	0	0	0	0	1	0	6.0	1143	1143	1143	550000
7200315	basel	1	1	1	1	1	0	1	1	6.5	706	706	193	1250000
7210858	basel	0	0	0	0	0	0	1	1	5.5	666	666	165	795000
7210990	basel	0	1	1	1	1	0	1	1	6.5	1000	1000	302	3490000
7211373	basel	0	0	0	0	0	0	0	0	5.5	120	120	120	490000
7214281	basel	0	0	0	1	1	0	1	1	4.5	760	760	154	850000
6670132	basel	0	0	0	0	1	0	1	1	12.0	3253	3253	317	1200000
7046537	basel	1	1	1	1	1	0	1	1	6.5	456	456	160	1150000
